distance_km,weight_kg,price,payment_method,order_hour,is_fraud,data_source
325.44,83.85,1349,Prepaid,12,0,synthetic
84.53,5.33,190,Wallet,9,0,real_openml_creditcard_42397
98.98,4.08,188,Wallet,23,0,real_openml_creditcard_42397
357.15,113.42,1732,Prepaid,15,0,synthetic
216.17,108.23,1543,COD,8,0,synthetic
412.36,6.32,497,Prepaid,1,0,real_openml_creditcard_42397
344.33,2.68,392,Wallet,8,0,real_openml_creditcard_42397
1228.95,36.75,1597,COD,15,0,real_openml_creditcard_42397
531.56,16.11,722,COD,15,0,synthetic
116.07,5.96,226,Wallet,0,0,real_openml_creditcard_42397
296.91,6.01,389,Wallet,7,0,synthetic
700.58,63.64,1444,Prepaid,16,0,synthetic
249.92,11.59,414,Wallet,10,0,real_openml_creditcard_42397
63.8,6.38,184,Prepaid,6,0,real_openml_creditcard_42397
388.78,87.57,1451,Wallet,8,0,synthetic
478.72,80.88,1451,Wallet,20,0,synthetic
313.32,100.54,1539,Prepaid,8,0,synthetic
436.92,12.35,591,COD,22,0,synthetic
481.37,10.03,604,COD,14,0,synthetic
109.76,4.02,197,COD,15,0,real_openml_creditcard_42397
22.72,10.46,196,COD,9,0,real_openml_creditcard_42397
466.37,42.88,984,Prepaid,23,0,synthetic
639.57,46.57,1185,COD,9,0,synthetic
443.97,112.28,1797,Prepaid,11,0,synthetic
101.78,8.37,242,Prepaid,14,0,real_openml_creditcard_42397
136.36,9.44,286,COD,10,0,real_openml_creditcard_42397
91.84,68.37,953,COD,8,0,synthetic
530.85,1.82,550,Prepaid,17,0,synthetic
371.49,75.66,1292,Wallet,20,0,synthetic
145.63,88.88,1248,Wallet,7,0,synthetic
21.69,10.29,193,COD,17,0,real_openml_creditcard_42397
9.87,18.01,275,COD,10,0,real_openml_creditcard_42397
578.58,73.66,1455,COD,1,0,synthetic
154.34,16.51,387,Wallet,12,0,real_openml_creditcard_42397
114.18,5.69,221,Wallet,21,0,real_openml_creditcard_42397
364.48,3.25,417,Prepaid,14,0,real_openml_creditcard_42397
537.76,82.0,1518,Wallet,20,0,synthetic
165.01,33.95,606,Wallet,1,0,synthetic
646.33,11.28,767,COD,22,0,synthetic
284.07,69.57,1141,Prepaid,7,1,synthetic
145.28,47.6,752,Wallet,11,0,synthetic
139.67,3.69,220,Wallet,16,0,real_openml_creditcard_42397
330.65,31.68,728,COD,22,0,synthetic
572.12,80.53,1531,Wallet,16,0,synthetic
350.66,117.04,1770,COD,10,0,synthetic
691.54,116.37,2069,Prepaid,9,0,synthetic
81.39,16.06,316,Prepaid,9,0,real_openml_creditcard_42397
624.63,62.78,1365,COD,7,0,synthetic
48.7,12.43,243,Prepaid,10,0,real_openml_creditcard_42397
94.82,4.06,184,Prepaid,13,0,real_openml_creditcard_42397
62.48,6.81,188,Prepaid,20,0,real_openml_creditcard_42397
51.02,11.17,230,Prepaid,10,0,real_openml_creditcard_42397
397.83,84.36,1420,Wallet,1,0,synthetic
76.84,17.4,328,Wallet,21,0,real_openml_creditcard_42397
29.74,9.44,190,COD,10,0,real_openml_creditcard_42397
6.09,11.54,194,COD,21,0,real_openml_creditcard_42397
291.65,12.04,457,COD,10,0,real_openml_creditcard_42397
13.07,29.44,415,COD,7,0,real_openml_creditcard_42397
213.87,81.57,1221,Prepaid,3,0,synthetic
217.18,50.73,854,Prepaid,23,0,synthetic
692.39,51.91,1296,Prepaid,11,0,synthetic
169.86,3.09,240,Wallet,11,0,real_openml_creditcard_42397
343.33,95.66,1507,Wallet,18,0,synthetic
98.49,84.82,1157,Prepaid,8,0,synthetic
273.61,6.57,375,Wallet,19,0,synthetic
111.52,14.5,324,COD,7,0,synthetic
217.07,36.85,688,COD,23,0,synthetic
77.21,13.38,280,COD,14,0,real_openml_creditcard_42397
718.93,40.45,1182,Prepaid,8,0,synthetic
404.62,28.56,757,COD,22,0,synthetic
72.79,11.46,253,Prepaid,12,0,real_openml_creditcard_42397
495.79,66.68,1296,Prepaid,19,0,synthetic
111.19,2.66,182,Prepaid,21,0,real_openml_creditcard_42397
672.08,72.57,1526,Prepaid,15,0,synthetic
452.45,84.63,1473,Prepaid,6,0,synthetic
159.78,112.0,1538,Wallet,0,0,synthetic
437.91,35.68,872,Wallet,4,0,synthetic
490.08,5.57,558,COD,15,0,synthetic
500.45,119.88,1939,COD,23,0,synthetic
528.3,91.16,1619,Wallet,14,0,synthetic
92.79,41.37,630,Wallet,8,0,real_openml_creditcard_42397
64.38,6.17,182,Wallet,19,0,real_openml_creditcard_42397
60.04,7.75,197,Wallet,2,0,real_openml_creditcard_42397
145.45,23.76,466,COD,12,0,real_openml_creditcard_42397
220.91,0.6,256,Prepaid,9,0,real_openml_creditcard_42397
9.82,31.19,433,Prepaid,19,0,synthetic
87.99,8.73,234,Wallet,23,0,real_openml_creditcard_42397
538.86,55.79,1204,Prepaid,17,0,synthetic
743.52,79.3,1671,Prepaid,22,0,synthetic
104.69,8.65,248,Prepaid,1,0,real_openml_creditcard_42397
405.05,88.43,1476,Prepaid,19,0,synthetic
794.15,73.87,1651,Prepaid,8,0,synthetic
215.23,79.48,1197,Wallet,14,0,synthetic
547.98,40.31,1027,COD,2,0,synthetic
115.48,6.42,231,COD,23,0,real_openml_creditcard_42397
459.61,19.17,694,Prepaid,22,0,synthetic
755.43,25.76,1039,Prepaid,7,0,synthetic
115.11,3.28,193,Wallet,14,0,real_openml_creditcard_42397
685.78,73.0,1543,COD,17,0,synthetic
19.93,10.34,192,COD,13,0,real_openml_creditcard_42397
780.33,49.22,1343,Wallet,15,0,synthetic
432.36,31.5,817,Wallet,18,0,synthetic
595.95,11.89,729,Prepaid,18,0,real_openml_creditcard_42397
249.41,3.04,311,Wallet,22,0,real_openml_creditcard_42397
654.67,32.48,1029,Wallet,2,0,synthetic
29.26,108.75,1381,Wallet,5,0,synthetic
78.99,17.41,330,Wallet,17,0,real_openml_creditcard_42397
74.09,5.44,182,Prepaid,21,0,real_openml_creditcard_42397
174.69,14.9,386,COD,3,0,real_openml_creditcard_42397
750.02,49.95,1324,COD,12,0,synthetic
133.81,0.96,182,Prepaid,14,0,real_openml_creditcard_42397
184.49,4.08,265,COD,20,0,real_openml_creditcard_42397
582.7,101.02,1787,Wallet,15,0,synthetic
256.6,1.61,300,Prepaid,9,1,synthetic
229.86,41.33,753,Wallet,11,0,synthetic
390.81,111.52,1740,Prepaid,3,0,synthetic
567.81,75.64,1469,Wallet,11,0,synthetic
116.02,3.97,202,COD,10,0,real_openml_creditcard_42397
626.34,69.65,1450,Wallet,16,0,synthetic
733.66,22.61,982,Prepaid,4,0,synthetic
280.95,5.19,365,COD,6,0,synthetic
734.05,14.32,882,COD,0,0,synthetic
655.24,85.02,1660,Wallet,5,0,synthetic
348.13,7.06,448,Prepaid,12,0,real_openml_creditcard_42397
779.82,28.1,1089,COD,13,0,synthetic
522.94,60.69,1249,Prepaid,0,0,synthetic
81.47,10.47,249,COD,22,0,real_openml_creditcard_42397
320.33,25.84,648,Prepaid,14,0,synthetic
102.69,66.25,937,Wallet,19,0,synthetic
202.05,13.52,394,Prepaid,2,0,synthetic
105.32,3.52,187,Prepaid,20,0,real_openml_creditcard_42397
373.52,79.45,1340,Prepaid,7,0,synthetic
139.55,6.78,257,COD,10,0,real_openml_creditcard_42397
120.9,48.89,745,Wallet,23,0,synthetic
559.14,117.73,1966,Prepaid,9,0,synthetic
776.59,36.87,1191,Prepaid,21,0,synthetic
338.79,28.79,700,Wallet,7,0,synthetic
117.09,98.01,1331,Prepaid,0,0,synthetic
189.7,3.11,258,COD,14,0,real_openml_creditcard_42397
65.47,9.76,226,Wallet,18,0,real_openml_creditcard_42397
42.73,23.63,372,Wallet,8,0,real_openml_creditcard_42397
97.83,3.66,182,Wallet,17,0,real_openml_creditcard_42397
323.26,113.14,1699,Wallet,19,0,synthetic
483.92,21.45,743,COD,17,0,synthetic
715.74,59.82,1412,COD,22,0,synthetic
764.23,18.48,960,COD,5,0,synthetic
7.08,23.05,333,Wallet,15,0,synthetic
603.48,106.13,1867,COD,8,0,synthetic
54.71,7.06,184,COD,17,0,real_openml_creditcard_42397
144.68,2.9,215,COD,8,0,synthetic
425.91,98.4,1614,COD,20,0,synthetic
700.7,71.71,1541,Prepaid,13,0,synthetic
104.74,7.06,229,Prepaid,13,0,real_openml_creditcard_42397
347.02,39.31,834,Prepaid,21,1,synthetic
289.82,56.79,992,Wallet,2,0,synthetic
338.22,70.0,1194,Prepaid,7,0,synthetic
370.41,92.63,1495,Prepaid,23,0,synthetic
798.41,26.33,1085,Wallet,20,0,synthetic
16.35,29.44,418,Prepaid,18,0,real_openml_creditcard_42397
668.85,9.48,766,Wallet,11,0,synthetic
103.12,6.1,216,Prepaid,15,0,real_openml_creditcard_42397
129.31,10.22,289,COD,22,0,real_openml_creditcard_42397
349.34,70.6,1212,Wallet,14,0,synthetic
77.25,6.37,196,Prepaid,18,0,real_openml_creditcard_42397
326.97,56.94,1028,Wallet,23,0,synthetic
106.59,32.94,541,Wallet,2,0,synthetic
71.98,13.02,271,Prepaid,15,0,real_openml_creditcard_42397
642.75,113.48,1990,Wallet,14,0,synthetic
192.62,91.63,1323,COD,2,0,synthetic
141.75,0.62,185,Prepaid,8,0,real_openml_creditcard_42397
601.68,113.65,1955,COD,6,0,synthetic
590.52,14.13,751,COD,9,0,real_openml_creditcard_42397
123.71,93.31,1281,COD,4,0,synthetic
459.06,7.5,553,Prepaid,14,0,synthetic
691.63,31.52,1051,Prepaid,8,0,synthetic
549.27,74.04,1433,Prepaid,6,0,synthetic
502.53,45.82,1052,Wallet,5,0,synthetic
115.13,2.45,183,Prepaid,17,0,real_openml_creditcard_42397
681.24,6.28,738,COD,20,0,synthetic
283.55,9.47,419,Wallet,6,0,synthetic
21.9,19.44,303,Wallet,19,0,real_openml_creditcard_42397
148.2,12.05,328,COD,6,0,real_openml_creditcard_42397
161.13,87.02,1239,Prepaid,0,0,synthetic
271.02,40.31,778,COD,23,0,synthetic
451.05,28.3,796,Prepaid,18,0,synthetic
217.75,78.0,1182,COD,23,0,synthetic
9.4,110.91,1389,Wallet,23,0,synthetic
139.05,4.99,235,Prepaid,22,0,real_openml_creditcard_42397
152.72,106.41,1464,COD,0,0,synthetic
89.07,5.74,199,Prepaid,13,0,real_openml_creditcard_42397
109.98,19.93,388,Prepaid,1,0,synthetic
130.07,2.91,202,Wallet,7,0,real_openml_creditcard_42397
154.22,100.06,1390,Prepaid,10,0,synthetic
97.22,6.13,211,Wallet,20,0,real_openml_creditcard_42397
255.6,4.55,335,Prepaid,8,0,synthetic
778.08,55.73,1419,Wallet,2,0,synthetic
267.48,82.95,1286,Prepaid,13,0,synthetic
675.26,1.65,678,Prepaid,19,0,synthetic
354.89,38.57,832,Prepaid,14,0,synthetic
387.65,103.47,1641,Prepaid,0,0,synthetic
29.27,19.22,307,Wallet,0,0,real_openml_creditcard_42397
400.77,39.61,886,Prepaid,7,0,synthetic
735.67,39.32,1184,Prepaid,5,0,synthetic
8.37,10.29,181,Prepaid,19,0,real_openml_creditcard_42397
532.7,81.28,1505,COD,17,0,synthetic
74.68,5.4,182,COD,23,0,real_openml_creditcard_42397
64.81,14.56,283,Wallet,9,0,real_openml_creditcard_42397
63.09,44.52,641,Wallet,18,0,real_openml_creditcard_42397
68.11,5.44,177,Wallet,4,0,synthetic
189.5,96.78,1382,Wallet,2,0,synthetic
42.85,8.7,193,Wallet,4,0,real_openml_creditcard_42397
792.04,92.35,1871,Prepaid,22,0,synthetic
332.41,62.15,1095,Wallet,13,0,real_openml_creditcard_42397
341.79,11.95,501,Prepaid,5,0,synthetic
546.58,3.69,586,Prepaid,15,0,synthetic
593.29,15.58,771,COD,13,0,synthetic
592.25,88.66,1647,COD,19,0,synthetic
81.31,9.23,234,Prepaid,18,0,real_openml_creditcard_42397
37.85,8.16,182,COD,13,0,real_openml_creditcard_42397
111.14,4.0,198,Prepaid,19,0,real_openml_creditcard_42397
207.03,94.76,1373,Wallet,14,0,synthetic
968.45,16.78,1123,Wallet,16,0,real_openml_creditcard_42397
368.8,8.95,489,COD,0,0,synthetic
756.05,7.99,826,COD,12,0,synthetic
141.84,4.7,234,Prepaid,15,0,real_openml_creditcard_42397
22.21,59.8,788,COD,5,0,synthetic
50.82,115.65,1484,Prepaid,18,0,synthetic
170.24,2.57,234,COD,8,0,real_openml_creditcard_42397
35.77,16.65,282,Wallet,17,0,real_openml_creditcard_42397
22.11,5.23,133,Wallet,14,0,synthetic
216.14,2.12,270,Prepaid,9,0,real_openml_creditcard_42397
203.87,74.45,1127,Wallet,1,0,synthetic
115.59,2.58,185,Wallet,12,0,real_openml_creditcard_42397
582.42,111.6,1913,Prepaid,7,0,synthetic
336.16,33.04,749,Wallet,10,0,real_openml_creditcard_42397
143.15,73.77,1064,COD,8,0,synthetic
218.4,5.98,318,COD,20,0,synthetic
290.93,39.08,781,COD,11,0,synthetic
27.98,74.35,967,Prepaid,15,0,synthetic
345.46,24.89,660,Wallet,7,0,synthetic
705.59,54.51,1339,COD,20,0,synthetic
414.1,89.14,1492,Wallet,15,0,synthetic
750.1,75.99,1637,COD,18,0,synthetic
154.36,23.17,467,COD,22,0,synthetic
427.69,54.32,1087,Wallet,22,0,synthetic
1755.66,25.33,1934,Prepaid,12,0,real_openml_creditcard_42397
588.49,35.69,1008,COD,12,1,synthetic
84.04,14.51,300,Wallet,19,0,synthetic
257.82,45.84,832,Wallet,15,0,synthetic
733.09,91.66,1810,Wallet,11,0,synthetic
214.76,66.54,1042,COD,0,0,synthetic
400.41,49.68,1007,Wallet,0,0,synthetic
339.76,58.31,1055,COD,12,0,synthetic
61.78,11.82,247,Wallet,6,0,synthetic
18.17,22.39,335,Wallet,17,0,real_openml_creditcard_42397
40.71,19.28,318,COD,13,0,real_openml_creditcard_42397
385.7,60.63,1125,COD,2,0,synthetic
214.67,68.49,1065,COD,12,0,synthetic
30.37,113.35,1438,Wallet,10,0,synthetic
65.27,6.85,191,COD,19,0,real_openml_creditcard_42397
285.83,84.96,1327,Prepaid,12,0,synthetic
114.06,9.81,270,Prepaid,21,0,synthetic
471.97,111.68,1815,Wallet,2,0,synthetic
408.61,87.02,1462,Wallet,16,0,synthetic
211.98,74.18,1131,Prepaid,10,0,synthetic
73.83,89.49,1190,Wallet,11,0,synthetic
178.91,0.75,220,Wallet,14,0,real_openml_creditcard_42397
51.13,7.33,184,Wallet,7,0,real_openml_creditcard_42397
227.38,19.95,494,Wallet,1,0,synthetic
26.83,10.57,201,COD,6,0,real_openml_creditcard_42397
43.21,116.26,1484,Prepaid,8,0,real_openml_creditcard_42397
610.29,80.45,1565,Prepaid,21,0,synthetic
59.52,21.45,361,Prepaid,8,0,real_openml_creditcard_42397
563.5,2.42,586,Prepaid,8,0,synthetic
29.14,8.98,184,Prepaid,17,0,real_openml_creditcard_42397
142.65,72.85,1053,Prepaid,13,0,synthetic
673.39,66.71,1457,COD,2,0,synthetic
482.92,83.95,1492,COD,1,0,synthetic
332.51,101.96,1573,Prepaid,18,0,synthetic
424.06,42.78,945,Prepaid,16,0,real_openml_creditcard_42397
604.09,15.34,778,COD,21,0,synthetic
718.02,43.66,1220,COD,15,0,synthetic
86.2,86.68,1168,Wallet,10,0,synthetic
114.32,35.59,580,Wallet,23,0,real_openml_creditcard_42397
586.98,50.38,1183,Wallet,19,0,synthetic
105.39,3.1,182,Prepaid,20,0,real_openml_creditcard_42397
401.95,149.27,2203,Wallet,21,0,real_openml_creditcard_42397
460.91,70.9,1316,COD,12,0,synthetic
135.62,0.83,182,COD,17,0,real_openml_creditcard_42397
442.31,49.44,1041,Prepaid,9,0,synthetic
215.97,6.72,325,Wallet,5,0,real_openml_creditcard_42397
122.47,1.81,182,COD,23,0,real_openml_creditcard_42397
215.1,42.04,748,COD,15,0,synthetic
13.81,20.63,310,COD,20,0,real_openml_creditcard_42397
82.34,30.32,488,Prepaid,1,0,synthetic
27.19,10.63,202,COD,3,0,real_openml_creditcard_42397
371.06,23.62,667,Wallet,11,0,synthetic
243.86,116.29,1665,Prepaid,5,1,synthetic
715.44,9.56,809,Prepaid,22,0,synthetic
13.21,70.68,910,Prepaid,16,0,synthetic
157.69,57.16,878,COD,8,0,synthetic
138.54,5.28,238,COD,19,0,real_openml_creditcard_42397
705.52,52.89,1320,COD,5,0,synthetic
198.38,110.92,1560,COD,10,0,synthetic
594.02,86.83,1627,Wallet,11,0,synthetic
678.21,4.63,716,Prepaid,0,0,real_openml_creditcard_42397
358.78,114.85,1751,Prepaid,17,0,synthetic
783.18,14.93,934,Wallet,17,0,synthetic
620.24,101.04,1821,COD,1,1,synthetic
691.28,118.78,2098,COD,23,0,synthetic
39.1,8.23,184,Prepaid,15,0,real_openml_creditcard_42397
607.49,48.62,1180,COD,14,0,synthetic
764.83,16.12,932,Wallet,9,0,synthetic
300.85,116.41,1718,COD,10,0,synthetic
291.63,29.03,661,Wallet,5,0,synthetic
243.44,2.33,297,Wallet,16,0,real_openml_creditcard_42397
240.27,51.94,889,Prepaid,15,0,synthetic
552.21,21.98,811,Wallet,7,0,synthetic
264.2,43.47,809,Prepaid,15,0,synthetic
525.95,38.0,979,Prepaid,20,0,synthetic
104.49,3.25,183,COD,6,0,real_openml_creditcard_42397
519.1,18.92,744,COD,14,0,synthetic
2360.37,14.56,2349,Prepaid,11,0,real_openml_creditcard_42397
76.62,65.97,911,Prepaid,13,0,synthetic
131.74,1.12,182,Prepaid,14,0,real_openml_creditcard_42397
98.17,4.64,194,Wallet,14,0,real_openml_creditcard_42397
55.22,18.11,317,Wallet,10,0,real_openml_creditcard_42397
424.0,9.67,548,COD,18,0,synthetic
256.04,9.71,397,Prepaid,14,0,real_openml_creditcard_42397
128.49,1.36,182,Prepaid,17,0,real_openml_creditcard_42397
267.55,101.92,1514,Prepaid,11,0,synthetic
798.56,14.25,940,Wallet,14,0,synthetic
113.0,3.19,190,Prepaid,19,0,real_openml_creditcard_42397
30.06,13.33,237,Prepaid,7,0,real_openml_creditcard_42397
451.34,11.26,591,Prepaid,17,0,synthetic
27.88,9.16,185,Wallet,15,0,real_openml_creditcard_42397
156.68,77.95,1126,Prepaid,8,0,synthetic
57.16,7.96,197,COD,18,0,real_openml_creditcard_42397
341.37,28.67,701,COD,5,0,synthetic
63.63,65.63,895,COD,17,0,synthetic
110.04,110.27,1472,COD,1,1,synthetic
210.01,1.58,258,Wallet,20,0,real_openml_creditcard_42397
594.69,16.6,784,Prepaid,11,0,synthetic
182.11,79.9,1173,Prepaid,13,0,synthetic
36.92,9.4,196,COD,12,0,real_openml_creditcard_42397
354.2,89.33,1441,Wallet,18,0,synthetic
115.28,2.27,181,Wallet,15,0,real_openml_creditcard_42397
797.6,80.75,1737,Prepaid,10,0,synthetic
173.11,22.02,470,Prepaid,0,0,real_openml_creditcard_42397
199.84,64.05,998,Prepaid,18,0,synthetic
63.45,102.05,1332,Prepaid,1,0,synthetic
391.11,16.29,597,Wallet,16,0,synthetic
86.02,8.8,233,COD,22,0,real_openml_creditcard_42397
319.04,8.16,435,COD,6,0,real_openml_creditcard_42397
775.22,26.91,1071,Wallet,16,0,synthetic
615.01,54.68,1260,Wallet,20,0,synthetic
173.79,39.12,676,COD,19,0,synthetic
510.67,71.59,1369,Wallet,6,0,synthetic
132.67,1.63,189,Wallet,18,0,real_openml_creditcard_42397
176.17,117.22,1615,Wallet,22,0,synthetic
459.99,83.96,1471,COD,6,0,synthetic
64.74,15.31,292,Prepaid,15,0,real_openml_creditcard_42397
544.55,38.13,998,COD,11,0,synthetic
718.02,49.85,1294,Wallet,1,0,synthetic
151.73,2.66,218,Wallet,4,0,synthetic
103.01,3.86,189,Prepaid,21,0,real_openml_creditcard_42397
406.24,52.72,1048,Prepaid,12,0,synthetic
561.1,18.69,779,COD,15,0,synthetic
229.45,9.05,365,COD,5,0,synthetic
179.7,4.19,262,Wallet,9,0,real_openml_creditcard_42397
379.26,39.06,860,Wallet,21,0,real_openml_creditcard_42397
60.43,13.88,271,Wallet,18,0,real_openml_creditcard_42397
55.09,19.12,329,COD,9,0,real_openml_creditcard_42397
207.1,1.3,252,Wallet,9,0,real_openml_creditcard_42397
204.27,3.6,277,Wallet,9,0,real_openml_creditcard_42397
123.22,6.21,235,Prepaid,6,0,synthetic
113.84,21.96,416,Prepaid,18,0,real_openml_creditcard_42397
53.4,36.22,533,COD,22,0,synthetic
172.25,17.19,411,COD,13,0,synthetic
210.89,27.77,573,Prepaid,17,0,real_openml_creditcard_42397
35.76,60.66,810,COD,9,0,synthetic
243.33,118.82,1695,Prepaid,15,0,synthetic
477.23,17.22,686,Prepaid,11,0,synthetic
689.54,55.57,1337,Wallet,21,0,synthetic
152.67,72.13,1053,Prepaid,20,0,synthetic
158.66,11.02,325,Prepaid,19,0,real_openml_creditcard_42397
717.62,15.49,882,Prepaid,18,0,synthetic
374.15,39.11,856,COD,13,0,synthetic
141.07,21.25,432,Wallet,15,0,synthetic
534.02,92.99,1647,Prepaid,7,0,synthetic
685.34,61.54,1405,COD,0,0,synthetic
581.5,104.26,1824,Wallet,3,1,synthetic
113.58,48.43,733,Wallet,19,0,synthetic
360.58,76.38,1291,COD,0,0,synthetic
42.93,28.03,425,Prepaid,8,0,synthetic
341.22,2.16,383,COD,13,0,real_openml_creditcard_42397
174.48,35.33,631,Wallet,15,0,real_openml_creditcard_42397
88.09,6.64,209,Prepaid,3,0,real_openml_creditcard_42397
244.09,100.27,1473,Prepaid,14,0,synthetic
621.03,63.05,1365,COD,8,0,synthetic
124.7,9.06,271,Prepaid,6,0,real_openml_creditcard_42397
488.91,17.21,697,COD,3,0,synthetic
205.76,30.32,599,Prepaid,8,0,real_openml_creditcard_42397
147.25,114.28,1554,COD,10,0,synthetic
506.41,117.8,1919,Wallet,15,0,synthetic
130.48,6.3,243,COD,14,0,real_openml_creditcard_42397
187.53,2.02,243,Wallet,1,0,real_openml_creditcard_42397
660.17,76.3,1560,COD,10,0,synthetic
271.29,93.92,1421,Wallet,16,0,synthetic
54.33,9.18,209,COD,20,0,real_openml_creditcard_42397
24.03,40.67,560,COD,23,0,synthetic
97.14,5.71,206,COD,10,0,real_openml_creditcard_42397
49.51,10.44,220,Prepaid,8,0,synthetic
180.4,99.06,1401,Wallet,23,0,synthetic
152.38,1.15,201,Prepaid,16,0,real_openml_creditcard_42397
472.4,13.73,640,COD,7,0,synthetic
267.18,40.89,781,Prepaid,22,0,synthetic
158.84,1.92,216,COD,15,0,real_openml_creditcard_42397
2.58,28.25,391,COD,0,0,synthetic
257.83,56.96,966,Prepaid,1,0,synthetic
100.26,25.98,452,Prepaid,19,0,real_openml_creditcard_42397
436.27,32.87,837,Prepaid,1,0,synthetic
1578.08,150.48,3276,Prepaid,10,0,real_openml_creditcard_42397
409.29,114.79,1796,Wallet,18,0,synthetic
509.61,6.94,592,COD,0,0,synthetic
17.07,9.72,182,Wallet,0,0,real_openml_creditcard_42397
541.33,71.31,1393,COD,9,0,synthetic
113.44,10.83,282,Wallet,8,0,real_openml_creditcard_42397
671.25,43.03,1171,Prepaid,15,0,synthetic
244.62,60.1,991,Wallet,0,0,synthetic
544.65,67.74,1353,COD,1,0,synthetic
327.25,90.03,1425,Prepaid,19,0,synthetic
288.95,19.42,543,COD,11,0,synthetic
746.96,57.4,1411,Prepaid,9,0,synthetic
225.93,5.05,314,Prepaid,14,0,real_openml_creditcard_42397
381.91,32.09,779,COD,7,1,synthetic
26.69,9.0,182,COD,0,0,real_openml_creditcard_42397
100.58,3.62,184,Prepaid,13,0,real_openml_creditcard_42397
149.58,36.64,624,Wallet,23,0,synthetic
347.57,109.0,1671,Prepaid,23,0,synthetic
396.87,51.39,1024,Wallet,5,0,synthetic
93.83,5.55,201,COD,12,0,real_openml_creditcard_42397
76.08,13.71,283,COD,8,0,real_openml_creditcard_42397
149.31,1.47,202,COD,14,0,real_openml_creditcard_42397
405.78,18.26,634,Prepaid,10,0,synthetic
199.4,110.2,1552,COD,20,0,synthetic
658.65,35.33,1067,COD,16,0,synthetic
746.65,117.92,2137,COD,12,0,synthetic
224.77,31.31,628,COD,11,0,real_openml_creditcard_42397
140.84,35.93,608,COD,18,0,synthetic
505.46,19.78,742,COD,18,0,synthetic
47.37,7.53,183,Wallet,17,0,real_openml_creditcard_42397
151.88,7.53,277,Wallet,22,0,real_openml_creditcard_42397
545.35,7.76,634,COD,10,0,synthetic
87.16,20.63,376,COD,19,0,real_openml_creditcard_42397
36.12,10.37,207,COD,19,0,real_openml_creditcard_42397
90.42,4.22,182,COD,11,0,real_openml_creditcard_42397
201.97,2.27,259,Wallet,0,0,real_openml_creditcard_42397
50.56,21.51,354,Wallet,6,0,synthetic
1111.83,6.78,1132,COD,19,0,real_openml_creditcard_42397
357.43,91.29,1467,COD,3,1,synthetic
2.55,17.81,266,Wallet,8,0,real_openml_creditcard_42397
296.93,62.83,1071,Wallet,21,0,synthetic
691.54,64.89,1451,Prepaid,8,0,synthetic
127.2,2.79,198,COD,19,0,real_openml_creditcard_42397
67.54,9.52,225,COD,18,0,real_openml_creditcard_42397
209.3,9.05,347,Prepaid,20,0,real_openml_creditcard_42397
281.69,59.55,1018,COD,18,0,synthetic
685.13,75.91,1578,Prepaid,7,0,synthetic
22.22,11.42,207,Wallet,18,0,real_openml_creditcard_42397
306.01,107.51,1615,Wallet,12,0,synthetic
778.3,39.46,1224,Prepaid,15,0,synthetic
86.08,83.92,1135,Prepaid,17,0,synthetic
97.18,3.96,185,Prepaid,23,0,real_openml_creditcard_42397
262.1,50.77,895,Wallet,22,0,synthetic
567.43,2.64,592,COD,13,0,synthetic
503.46,97.18,1669,Prepaid,18,0,synthetic
51.19,51.17,710,Prepaid,20,0,synthetic
327.32,34.29,756,Wallet,18,0,synthetic
138.2,3.97,222,Prepaid,9,0,real_openml_creditcard_42397
7.47,11.61,196,Wallet,20,0,real_openml_creditcard_42397
658.0,97.39,1811,Prepaid,12,0,synthetic
27.62,9.1,184,Wallet,22,0,real_openml_creditcard_42397
178.27,70.8,1060,Wallet,5,0,synthetic
48.43,83.95,1101,Wallet,11,0,synthetic
130.26,3.31,207,Prepaid,17,0,real_openml_creditcard_42397
